Source,Target,Type,Id,Label,Weight
爱驰汽车,出行,undirected,1883,布局,1
987,ofo,undirected,1884,hasActor,1
987,物联网智能锁,undirected,1885,hasObject,1
ofo,物联网智能锁,undirected,1886,使用,1
988,哈啰单车,undirected,1887,hasActor,1
988,IPO,undirected,1888,hasObject,1
哈啰单车,IPO,undirected,1889,不排除,1
988,陈晓东,undirected,1890,hasActor,1
哈啰单车,陈晓东,undirected,1891,co-occurence,1
989,百度地图,undirected,1892,hasActor,1
989,电动车导航功能,undirected,1893,hasObject,1
百度地图,电动车导航功能,undirected,1894,release,1
989,共享单车,undirected,1895,hasObject,1
电动车导航功能,共享单车,undirected,1896,接入,1
990,ofo,undirected,1897,hasActor,1
990,业务合作,undirected,1898,hasObject,1
ofo,业务合作,undirected,1899,终止,1
991,软银,undirected,1900,hasActor,1
991,哈啰单车,undirected,1901,hasRecipient,1
软银,哈啰单车,undirected,1902,谈判,1
992,安徽消保委,undirected,1903,hasActor,1
992,小黄峰,undirected,1904,hasRecipient,1
安徽消保委,小黄峰,undirected,1905,约谈,1
992,共享电单车,undirected,1906,hasObject,1
小黄峰,共享电单车,undirected,1907,BelongTo,1
993,ofo,undirected,1908,hasActor,1
993,共享单车APP活跃用户,undirected,1909,hasObject,1
ofo,共享单车APP活跃用户,undirected,1910,占据,1
993,摩拜单车,undirected,1911,hasActor,1
摩拜单车,共享单车APP活跃用户,undirected,1912,占据,1
996,由你单车,undirected,1913,hasActor,1
996,融资,undirected,1914,hasObject,1
由你单车,融资,undirected,1915,获,1
996,单车大战,undirected,1916,hasObject,1
由你单车,单车大战,undirected,1917,杀入,1
999,闪开·来电,undirected,1918,hasActor,1
999,战略投资,undirected,1919,hasObject,1
闪开·来电,战略投资,undirected,1920,获,1
999,电单车充电站集群系统,undirected,1921,hasObject,1
闪开·来电,电单车充电站集群系统,undirected,1922,完善,1
1000,深圳,undirected,1923,hasActor,1
1000,停车区,undirected,1924,hasObject,1
深圳,停车区,undirected,1925,首设,1
1001,成都,undirected,1926,hasActor,1
1001,共享单车投放,undirected,1927,hasObject,1
成都,共享单车投放,undirected,1928,暂停,1
1003,朱啸虎,undirected,1929,hasActor,1
1003,ofo,undirected,1930,hasRecipient,1
朱啸虎,ofo,undirected,1931,清仓,1
1004,ofo,undirected,1932,hasActor,1
1004,融资谈判,undirected,1933,hasObject,1
ofo,融资谈判,undirected,1934,进行,1
1006,摩拜单车,undirected,1935,hasActor,1
1006,陶氏化学,undirected,1936,hasRecipient,1
摩拜单车,陶氏化学,undirected,1937,cooperate,1
1008,摩拜单车,undirected,1938,hasActor,1
1008,美团,undirected,1939,hasRecipient,1
摩拜单车,美团,undirected,1940,卖给,1
1011,北京,undirected,1941,hasActor,1
1011,单车立体停车库,undirected,1942,hasObject,1
北京,单车立体停车库,undirected,1943,启用,1
1012,ofo,undirected,1944,hasActor,1
1012,城市集中收车点,undirected,1945,hasObject,1
ofo,城市集中收车点,undirected,1946,设立,1
1012,闲置自行车,undirected,1947,hasObject,1
ofo,闲置自行车,undirected,1948,吸纳,1
1013,共享单车管理,undirected,1949,hasObject,1
1013,政策,undirected,1950,hasObject,1
共享单车管理,政策,undirected,1951,制定,1
1021,摩拜单车,undirected,1952,hasActor,1
1021,华盛顿,undirected,1953,hasRecipient,1
1021,照明灯,undirected,1954,hasObject,1
摩拜单车,照明灯,undirected,1955,加装,1
1022,摩拜单车,undirected,1956,hasActor,1
1022,富士康,undirected,1957,hasRecipient,1
摩拜单车,富士康,undirected,1958,获_O,1
1022,战略投资,undirected,1959,hasObject,1
摩拜单车,战略投资,undirected,1960,获_A,1
富士康,战略投资,undirected,1961,获_P,1
1027,小蓝单车,undirected,1962,hasActor,1
1027,项目团队,undirected,1963,hasObject,1
小蓝单车,项目团队,undirected,1964,解散,1
1028,ofo,undirected,1965,hasActor,1
1028,悉尼,undirected,1966,hasRecipient,1
ofo,悉尼,undirected,1967,join,1
1032,ofo,undirected,1968,hasActor,1
1032,北京一卡通,undirected,1969,hasRecipient,1
ofo,北京一卡通,undirected,1970,cooperate,1
1033,小蓝单车,undirected,1971,hasActor,1
1033,支付宝,undirected,1972,hasRecipient,1
小蓝单车,支付宝,undirected,1973,接入,1
1034,哈啰出行,undirected,1974,hasActor,1
1034,共享单车,undirected,1975,hasObject,1
哈啰出行,共享单车,undirected,1976,违规投放,1
1035,台北,undirected,1977,hasActor,1
1035,单车、机车、汽车移动共享服务,undirected,1978,hasObject,1
台北,单车、机车、汽车移动共享服务,undirected,1979,推进,1
1036,ofo,undirected,1980,hasActor,1
1036,有桩模式,undirected,1981,hasObject,1
ofo,有桩模式,undirected,1982,推行,1
1036,北京,undirected,1983,hasActor,1
ofo,北京,undirected,1984,cooperate,1
北京,有桩模式,undirected,1985,推行,1
1030,摩拜单车,undirected,1986,hasActor,1
1030,免押金试点,undirected,1987,hasObject,1
摩拜单车,免押金试点,undirected,1988,release,1
1030,合肥,undirected,1989,hasActor,1
摩拜单车,合肥,undirected,1990,cooperate,1
合肥,免押金试点,undirected,1991,release,1
1037,摩拜单车,undirected,1992,hasActor,1
1037,LINE,undirected,1993,hasRecipient,1
摩拜单车,LINE,undirected,1994,cooperate,1
1040,优拜单车,undirected,1995,hasActor,1
1040,基于NB-IoT物联网解决方案,undirected,1996,hasObject,1
优拜单车,基于NB-IoT物联网解决方案,undirected,1997,使用,1
1041,oBike,undirected,1998,hasActor,1
1041,B轮融资,undirected,1999,hasObject,1
oBike,B轮融资,undirected,2000,完成,1
1041,新加坡共享单车公司,undirected,2001,hasObject,1
oBike,新加坡共享单车公司,undirected,2002,BelongTo,1
1042,ofo,undirected,2003,hasActor,1
1042,NFC智能锁,undirected,2004,hasObject,1
ofo,NFC智能锁,undirected,2005,研发,1
百世物流,ofo,undirected,2006,起诉_O,1
百世物流,公路货物运输合同纠纷,undirected,2007,起诉_A,1
ofo,公路货物运输合同纠纷,undirected,2008,起诉_P,1
1045,哈啰单车,undirected,2009,hasActor,1
1045,永安行,undirected,2010,hasRecipient,1
哈啰单车,永安行,undirected,2011,acquisition,1
1031,小蓝单车,undirected,2012,hasActor,1
1031,融资受阻,undirected,2013,hasObject,1
小蓝单车,融资受阻,undirected,2014,被曝,1
1047,上海,undirected,2015,hasActor,1
1047,共享单车新增车辆投放,undirected,2016,hasObject,1
上海,共享单车新增车辆投放,undirected,2017,暂停,1
1047,深圳,undirected,2018,hasActor,1
深圳,共享单车新增车辆投放,undirected,2019,暂停,1
1048,ofo,undirected,2020,hasActor,1
1048,西雅图,undirected,2021,hasRecipient,1
ofo,西雅图,undirected,2022,exit,1
1048,押金,undirected,2023,hasObject,1
ofo,押金,undirected,2024,退回,1
1052,交通部,undirected,2025,hasActor,1
1052,共享单车指导意见,undirected,2026,hasObject,1
交通部,共享单车指导意见,undirected,2027,release,1
1052,共享电单车,undirected,2028,hasObject,1
交通部,共享电单车,undirected,2029,不鼓励,1
1059,Lyft,undirected,2030,hasActor,1
1059,共享单车公司,undirected,2031,hasObject,1
Lyft,共享单车公司,undirected,2032,acquisition,1
1059,网约车巨头,undirected,2033,hasObject,1
Lyft,网约车巨头,undirected,2034,BelongTo,1
1064,滴滴出行,undirected,2035,hasActor,1
1064,共享单车,undirected,2036,hasObject,1
滴滴出行,共享单车,undirected,2037,违规投放,1
1065,摩拜单车,undirected,2038,hasActor,1
1065,曼彻斯特,undirected,2039,hasRecipient,1
摩拜单车,曼彻斯特,undirected,2040,exit,1
1066,PPmoney,undirected,2041,hasActor,1
1066,ofo,undirected,2042,hasRecipient,1
PPmoney,ofo,undirected,2043,下线,1
1067,ofo,undirected,2044,hasActor,1
1067,物管水电费,undirected,2045,hasObject,1
ofo,物管水电费,undirected,2046,未付清,1
1068,ofo,undirected,2047,hasActor,1
1068,美国市场,undirected,2048,hasObject,1
ofo,美国市场,undirected,2049,拓展,1
1069,摩拜单车,undirected,2050,hasActor,1
1069,拯救僵尸车,undirected,2051,hasObject,1
摩拜单车,拯救僵尸车,undirected,2052,release,1
1070,南京车管所,undirected,2053,hasActor,1
1070,上牌,undirected,2054,hasObject,1
南京车管所,上牌,undirected,2055,co-occurrence,1
1072,哈啰单车,undirected,2056,hasActor,1
1072,融资,undirected,2057,hasObject,1
哈啰单车,融资,undirected,2058,join,1
1074,小鸣单车,undirected,2059,hasActor,1
1074,押金,undirected,2060,hasObject,1
小鸣单车,押金,undirected,2061,未退,1
1075,Bounce,undirected,2062,hasActor,1
1075,ofo,undirected,2063,hasRecipient,1
Bounce,ofo,undirected,2064,收购_O,1
1075,当地资产,undirected,2065,hasObject,1
Bounce,当地资产,undirected,2066,收购_A,1
ofo,当地资产,undirected,2067,收购_P,1
1075,印度摩托车租赁公司,undirected,2068,hasObject,1
Bounce,印度摩托车租赁公司,undirected,2069,BelongTo,1
1078,巴黎,undirected,2070,hasActor,1
1078,停车税,undirected,2071,hasObject,1
巴黎,停车税,undirected,2072,征,1
1078,共享单车乱停放,undirected,2073,hasObject,1
巴黎,共享单车乱停放,undirected,2074,治理,1
1080,摩拜单车,undirected,2075,hasActor,1
1080,意大利,undirected,2076,hasRecipient,1
摩拜单车,意大利,undirected,2077,join,1
1082,摩拜单车,undirected,2078,hasActor,1
1082,第四代共享单车,undirected,2079,hasObject,1
摩拜单车,第四代共享单车,undirected,2080,release,1
1083,深圳,undirected,2081,hasActor,1
1083,全市共享单车服务质量考核,undirected,2082,hasObject,1
深圳,全市共享单车服务质量考核,undirected,2083,开展,1
1083,退出管理机制,undirected,2084,hasObject,1
深圳,退出管理机制,undirected,2085,研究,1
1084,摩拜单车,undirected,2086,hasActor,1
1084,AR单车,undirected,2087,hasObject,1
摩拜单车,AR单车,undirected,2088,release,1
1085,摩拜单车,undirected,2089,hasActor,1
1085,南昌,undirected,2090,hasRecipient,1
摩拜单车,南昌,undirected,2091,发布_O,1
1085,出行报告,undirected,2092,hasObject,1
摩拜单车,出行报告,undirected,2093,发布_A,1
南昌,出行报告,undirected,2094,发布_P,1
一汽轿车,摩拜出行,undirected,2095,入股,1
1090,哈啰出行,undirected,2096,hasActor,1
1090,单车私锁,undirected,2097,hasObject,1
哈啰出行,单车私锁,undirected,2098,拆卸,1
1092,ofo,undirected,2099,hasActor,1
1092,内部信,undirected,2100,hasObject,1
ofo,内部信,undirected,2101,发,1
1092,贪腐案件,undirected,2102,hasObject,1
ofo,贪腐案件,undirected,2103,查处,1
1094,滴滴出行,undirected,2104,hasActor,1
1094,ofo,undirected,2105,hasRecipient,1
滴滴出行,ofo,undirected,2106,接入,1
1096,摩拜单车,undirected,2107,hasActor,1
1096,共享单车投放,undirected,2108,hasObject,1
摩拜单车,共享单车投放,undirected,2109,不再新增,1
1098,ofo,undirected,2110,hasActor,1
1098,C轮融资,undirected,2111,hasObject,1
ofo,C轮融资,undirected,2112,完成,1
1098,共享单车,undirected,2113,hasObject,1
ofo,共享单车,undirected,2114,BelongTo,1
1099,永安行,undirected,2115,hasActor,1
1099,专利权使用费,undirected,2116,hasObject,1
永安行,专利权使用费,undirected,2117,恶意回避,1
1099,共享单车公司,undirected,2118,hasObject,1
永安行,共享单车公司,undirected,2119,BelongTo,1
1100,摩拜单车,undirected,2120,hasActor,1
1100,日订单量,undirected,2121,hasObject,1
1103,ofo,undirected,2122,hasActor,1
1103,物联网智能锁,undirected,2123,hasObject,1
ofo,物联网智能锁,undirected,2124,启用,1
1106,饿了么,undirected,2125,hasActor,1
1106,哈啰单车,undirected,2126,hasRecipient,1
饿了么,哈啰单车,undirected,2127,接入,1
1107,摩拜单车,undirected,2128,hasActor,1
1107,智能车吧,undirected,2129,hasObject,1
1107,雄安,undirected,2130,hasActor,1
1108,LimeBike,undirected,2131,hasActor,1
1108,B轮融资,undirected,2132,hasObject,1
LimeBike,B轮融资,undirected,2133,获,1
1109,哈啰单车,undirected,2134,hasActor,1
1109,ofo,undirected,2135,hasRecipient,1
哈啰单车,ofo,undirected,2136,曾收到_O,1
1109,合并提议,undirected,2137,hasObject,1
哈啰单车,合并提议,undirected,2138,曾收到_A,1
ofo,合并提议,undirected,2139,曾收到_P,1
1112,ofo,undirected,2140,hasActor,1
1112,脉脉,undirected,2141,hasRecipient,1
ofo,脉脉,undirected,2142,起诉_O,1
1112,名誉权,undirected,2143,hasObject,1
ofo,名誉权,undirected,2144,起诉_A,1
脉脉,名誉权,undirected,2145,起诉_P,1
1113,北京,undirected,2146,hasActor,1
1113,停车区,undirected,2147,hasObject,1
北京,停车区,undirected,2148,划,1
1114,骑电单车,undirected,2149,hasActor,1
1114,A+轮融资,undirected,2150,hasObject,1
骑电单车,A+轮融资,undirected,2151,获,1
1114,金库资本,undirected,2152,hasActor,1
金库资本,骑电单车,undirected,2153,invest,1
1115,ofo,undirected,2154,hasActor,1
1115,融资,undirected,2155,hasObject,1
ofo,融资,undirected,2156,洽谈,1
1115,软银,undirected,2157,hasActor,1
软银,ofo,undirected,2158,invest,1
1116,蚂蚁森林,undirected,2159,hasActor,1
1116,ofo,undirected,2160,hasRecipient,1
1119,北京西城区,undirected,2161,hasActor,1
1119,共享单车,undirected,2162,hasObject,1
北京西城区,共享单车,undirected,2163,禁停,1
1123,ofo,undirected,2164,hasActor,1
1123,旅行青蛙,undirected,2165,hasRecipient,1
ofo,旅行青蛙,undirected,2166,cooperate,1
1125,骑呗单车,undirected,2167,hasActor,1
1125,A轮融资,undirected,2168,hasObject,1
骑呗单车,A轮融资,undirected,2169,完成,1
1125,三晋共享单车市场,undirected,2170,hasObject,1
骑呗单车,三晋共享单车市场,undirected,2171,join,1
1126,摩拜单车,undirected,2172,hasActor,1
1126,共享汽车,undirected,2173,hasObject,1
摩拜单车,共享汽车,undirected,2174,release,1
1127,哈啰单车,undirected,2175,hasActor,1
1127,融资,undirected,2176,hasObject,1
哈啰单车,融资,undirected,2177,完成,1
1127,蚂蚁金服,undirected,2178,hasActor,1
蚂蚁金服,哈啰单车,undirected,2179,参投,1
1130,钱江,undirected,2180,hasActor,1
1130,西游电单,undirected,2181,hasActor,1
钱江,西游电单,undirected,2182,co-occurence,1
西游电单,共享单车,undirected,2183,入局,1
1134,小蓝单车,undirected,2184,hasActor,1
1134,bluegogopro,undirected,2185,hasRecipient,1
小蓝单车,bluegogopro,undirected,2186,投放,1
1134,变速单车,undirected,2187,hasObject,1
bluegogopro,变速单车,undirected,2188,BelongTo,1
1138,摩拜单车,undirected,2189,hasActor,1
1138,开锁技术,undirected,2190,hasObject,1
摩拜单车,开锁技术,undirected,2191,被诉,1
交通部,ofo,undirected,2192,督促_O,1
交通部,退押渠道,undirected,2193,督促_A,1
ofo,退押渠道,undirected,2194,督促_P,1
1141,哈啰出行,undirected,2195,hasActor,1
1141,ofo,undirected,2196,hasRecipient,1
哈啰出行,ofo,undirected,2197,接洽,1
1143,小蓝单车,undirected,2198,hasActor,1
1143,bluegogopro,undirected,2199,hasRecipient,1
1143,变速单车,undirected,2200,hasObject,1
1144,南京,undirected,2201,hasActor,1
1144,无牌共享单车,undirected,2202,hasObject,1
南京,无牌共享单车,undirected,2203,清拖,1
1145,摩拜单车,undirected,2204,hasActor,1
1145,泰国,undirected,2205,hasRecipient,1
1146,阿里巴巴,undirected,2206,hasActor,1
1146,ofo,undirected,2207,hasRecipient,1
阿里巴巴,ofo,undirected,2208,否认借钱,1
1147,北京交通委,undirected,2209,hasActor,1
1147,共享单车投放数量,undirected,2210,hasObject,1
北京交通委,共享单车投放数量,undirected,2211,negative,1
1150,滴滴出行,undirected,2212,hasActor,1
1150,小蓝单车,undirected,2213,hasRecipient,1
滴滴出行,小蓝单车,undirected,2214,接管,1
1154,7-11便利店,undirected,2215,hasActor,1
1154,共享单车服务,undirected,2216,hasObject,1
7-11便利店,共享单车服务,undirected,2217,release,1
1154,软银,undirected,2218,hasActor,1
软银,共享单车服务,undirected,2219,release,1
1156,北京交通委,undirected,2220,hasActor,1
1156,共享单车数量,undirected,2221,hasObject,1
北京交通委,共享单车数量,undirected,2222,控制,1
1156,北京,undirected,2223,hasActor,1
北京,共享单车数量,undirected,2224,控制,1
1157,小鸣单车,undirected,2225,hasActor,1
1157,薪资纠纷,undirected,2226,hasObject,1
小鸣单车,薪资纠纷,undirected,2227,解决,1
1158,ofo,undirected,2228,hasActor,1
1158,美国,undirected,2229,hasRecipient,1
ofo,美国,undirected,2230,exit,1
1160,骑电单车,undirected,2231,hasActor,1
1160,A轮融资,undirected,2232,hasObject,1
1160,IDG资本,undirected,2233,hasActor,1
1161,北京,undirected,2234,hasActor,1
1161,共享单车,undirected,2235,hasObject,1
北京,共享单车,undirected,2236,清理,1
1163,ofo,undirected,2237,hasActor,1
1163,全国五城“网红餐厅”报告,undirected,2238,hasObject,1
ofo,全国五城“网红餐厅”报告,undirected,2239,release,1
1166,北京,undirected,2240,hasActor,1
1166,共享单车专项治理行动,undirected,2241,hasObject,1
北京,共享单车专项治理行动,undirected,2242,开展,1
1168,永安行,undirected,2243,hasActor,1
1168,注册资本,undirected,2244,hasObject,1
永安行,注册资本,undirected,2245,新增,1
1169,摩拜单车,undirected,2246,hasActor,1
1169,深圳,undirected,2247,hasActor,1
摩拜单车,深圳,undirected,2248,提价,1
摩拜单车,计费规则,undirected,2249,提升,1
1171,永安行,undirected,2250,hasActor,1
1171,IPO,undirected,2251,hasObject,1
永安行,IPO,undirected,2252,通过,1
1173,摩拜单车,undirected,2253,hasActor,1
1173,全国免押“满月”数据,undirected,2254,hasObject,1
摩拜单车,全国免押“满月”数据,undirected,2255,release,1
1174,ofo,undirected,2256,hasActor,1
1174,蚂蚁金服,undirected,2257,hasActor,1
1178,摩拜单车,undirected,2258,hasActor,1
1178,融资,undirected,2259,hasObject,1
摩拜单车,融资,undirected,2260,计划,1
1178,欧洲业务,undirected,2261,hasObject,1
摩拜单车,欧洲业务,undirected,2262,剥离,1
1179,摩拜单车,undirected,2263,hasActor,1
1179,招商银行,undirected,2264,hasRecipient,1
摩拜单车,招商银行,undirected,2265,cooperate,1
1180,ofo,undirected,2266,hasActor,1
1180,E2-2轮融资,undirected,2267,hasObject,1
ofo,E2-2轮融资,undirected,2268,完成,1
1182,ofo,undirected,2269,hasActor,1
1182,伦敦,undirected,2270,hasRecipient,1
1183,以色列总理,undirected,2271,hasActor,1
1183,内塔尼亚胡,undirected,2272,hasActor,1
以色列总理,内塔尼亚胡,undirected,2273,co-occurrence,1
1184,ofo,undirected,2274,hasActor,1
1184,E2-1轮融资,undirected,2275,hasObject,1
1184,阿里巴巴,undirected,2276,hasActor,1
阿里巴巴,ofo,undirected,2277,invest,1
1186,摩拜单车,undirected,2278,hasActor,1
1186,首汽约车,undirected,2279,hasActor,1
摩拜单车,首汽约车,undirected,2280,cooperate,1
1187,太原,undirected,2281,hasActor,1
1187,共享电单车,undirected,2282,hasObject,1
太原,共享电单车,undirected,2283,消失,1
1189,库克,undirected,2284,hasActor,1
1189,ofo,undirected,2285,hasRecipient,1
库克,ofo,undirected,2286,点赞,1
1190,oBike,undirected,2287,hasActor,1
1190,B轮融资,undirected,2288,hasObject,1
oBike,B轮融资,undirected,2289,完成,1
1190,共享单车公司,undirected,2290,hasObject,1
oBike,共享单车公司,undirected,2291,BelongTo,1
1191,胡玮炜,undirected,2292,hasActor,1
1191,摩拜单车,undirected,2293,hasRecipient,1
胡玮炜,摩拜单车,undirected,2294,exit,1
1192,ofo,undirected,2295,hasActor,1
1192,阿里巴巴,undirected,2296,hasRecipient,1
ofo,阿里巴巴,undirected,2297,获_O,1
1192,融资,undirected,2298,hasObject,1
ofo,融资,undirected,2299,获_A,1
阿里巴巴,融资,undirected,2300,获_P,1
1194,ofo,undirected,2301,hasActor,1
1194,美国业务,undirected,2302,hasObject,1
ofo,美国业务,undirected,2303,关闭,1
1194,中国共享单车巨头,undirected,2304,hasObject,1
ofo,中国共享单车巨头,undirected,2305,BelongTo,1
1197,ofo,undirected,2306,hasActor,1
1197,南楠,undirected,2307,hasActor,1
南楠,ofo,undirected,2308,exit,1
1198,上海,undirected,2309,hasActor,1
1198,共享单车违停,undirected,2310,hasObject,1
上海,共享单车违停,undirected,2311,收缴,1
1201,摩拜单车,undirected,2312,hasActor,1
1201,澳大利亚,undirected,2313,hasRecipient,1
摩拜单车,澳大利亚,undirected,2314,join,1
1205,摩拜单车,undirected,2315,hasActor,1
1205,融资,undirected,2316,hasObject,1
摩拜单车,融资,undirected,2317,完成,1
1205,国际化进程,undirected,2318,hasObject,1
摩拜单车,国际化进程,undirected,2319,助推,1
1195,谷歌地图,undirected,2320,hasActor,1
1195,共享单车数据,undirected,2321,hasObject,1
谷歌地图,共享单车数据,undirected,2322,集成,1
1195,站点及数量,undirected,2323,hasObject,1
谷歌地图,站点及数量,undirected,2324,查询,1
1196,王兴,undirected,2325,hasActor,1
1196,摩拜单车,undirected,2326,hasActor,1
王兴,摩拜单车,undirected,2327,co-occurrence,1
1203,摩拜单车,undirected,2328,hasActor,1
1203,德国,undirected,2329,hasRecipient,1
摩拜单车,德国,undirected,2330,运营,1
1207,兰州,undirected,2331,hasActor,1
1207,共享单车停车区和禁停区,undirected,2332,hasObject,1
兰州,共享单车停车区和禁停区,undirected,2333,划定,1
1207,新车,undirected,2334,hasObject,1
兰州,新车,undirected,2335,暂不投放,1
1208,哈啰单车,undirected,2336,hasActor,1
1208,D1轮融资,undirected,2337,hasObject,1
哈啰单车,D1轮融资,undirected,2338,完成,1
1208,蚂蚁金服,undirected,2339,hasActor,1
1210,酷骑单车,undirected,2340,hasActor,1
1210,高唯伟,undirected,2341,hasRecipient,1
酷骑单车,高唯伟,undirected,2342,罢免,1
1211,优拜单车,undirected,2343,hasActor,1
1211,A+轮融资,undirected,2344,hasObject,1
优拜单车,A+轮融资,undirected,2345,获,1
1214,摩拜单车,undirected,2346,hasActor,1
1214,红包,undirected,2347,hasObject,1
摩拜单车,红包,undirected,2348,发,1
1216,共享单车新规,undirected,2349,hasObject,1
1216,押金退款周期,undirected,2350,hasObject,1
共享单车新规,押金退款周期,undirected,2351,明确,1
1218,蚂蚁金服,undirected,2352,hasActor,1
1218,共享单车,undirected,2353,hasObject,1
蚂蚁金服,共享单车,undirected,2354,invest,1
1218,井贤栋,undirected,2355,hasActor,1
蚂蚁金服,井贤栋,undirected,2356,co-occurence,1
1219,ofo,undirected,2357,hasActor,1
1219,印度,undirected,2358,hasRecipient,1
ofo,印度,undirected,2359,join,1
1220,摩拜单车,undirected,2360,hasActor,1
1220,新款单车MobikeLite,undirected,2361,hasObject,1
1224,苹果地图,undirected,2362,hasActor,1
1224,共享单车数据,undirected,2363,hasObject,1
苹果地图,共享单车数据,undirected,2364,新增,1
1226,摩拜单车,undirected,2365,hasActor,1
1226,美团单车,undirected,2366,hasRecipient,1
1227,摩拜单车,undirected,2367,hasActor,1
1227,定制版米奇米妮单车,undirected,2368,hasObject,1
摩拜单车,定制版米奇米妮单车,undirected,2369,投放,1
滴滴出行,不文明行为举报功能,undirected,2370,release,1
1229,欧洲分支,undirected,2371,hasObject,1
1229,摩拜单车,undirected,2372,hasActor,1
1230,哈啰单车,undirected,2373,hasActor,1
1230,ofo,undirected,2374,hasRecipient,1
哈啰单车,ofo,undirected,2375,控诉,1
1231,西安,undirected,2376,hasActor,1
1231,禁停区,undirected,2377,hasObject,1
西安,禁停区,undirected,2378,划定,1
1232,ofo,undirected,2379,hasActor,1
1232,共享单车新政,undirected,2380,hasObject,1
ofo,共享单车新政,undirected,2381,落实,1
1239,北京,undirected,2382,hasActor,1
1239,共享单车规范管理示范区,undirected,2383,hasObject,1
北京,共享单车规范管理示范区,undirected,2384,试点,1
1233,ofo,undirected,2385,hasActor,1
1233,停车规范,undirected,2386,hasObject,1
ofo,停车规范,undirected,2387,release,1
1234,上海,undirected,2388,hasActor,1
1234,过度投放共享单车,undirected,2389,hasObject,1
上海,过度投放共享单车,undirected,2390,清理,1
1235,ofo,undirected,2391,hasActor,1
1235,信用免押金,undirected,2392,hasObject,1
1238,北京,undirected,2393,hasActor,1
1238,入栏结算,undirected,2394,hasObject,1
北京,入栏结算,undirected,2395,试点,1
1240,哈啰单车,undirected,2396,hasActor,1
1240,禁停区,undirected,2397,hasObject,1
哈啰单车,禁停区,undirected,2398,release,1
1242,ofo,undirected,2399,hasActor,1
1242,南楠,undirected,2400,hasActor,1
ofo,南楠,undirected,2401,exit,1
1246,ofo,undirected,2402,hasActor,1
1246,E轮融资,undirected,2403,hasObject,1
ofo,E轮融资,undirected,2404,完成,1
1246,阿里巴巴,undirected,2405,hasActor,1
阿里巴巴,ofo,undirected,2406,invest,1
1247,摩拜单车,undirected,2407,hasActor,1
1248,ofo,undirected,2408,hasActor,1
1248,智慧城市,undirected,2409,hasObject,1
ofo,智慧城市,undirected,2410,做,1
1251,七彩单车,undirected,2411,hasActor,1
1251,共享单车,undirected,2412,hasObject,1
七彩单车,共享单车,undirected,2413,加入,1
1251,天使轮融资,undirected,2414,hasObject,1
1253,LimeBike,undirected,2415,hasActor,1
1253,B轮融资,undirected,2416,hasObject,1
LimeBike,B轮融资,undirected,2417,完成,1
1255,成都,undirected,2418,hasActor,1
1255,共享单车“退出机制”,undirected,2419,hasObject,1
成都,共享单车“退出机制”,undirected,2420,设,1
1259,ofo,undirected,2421,hasActor,1
1259,停车规范,undirected,2422,hasObject,1
1256,共享单车,undirected,2423,hasObject,1
1256,单车供应链,undirected,2424,hasObject,1
共享单车,单车供应链,undirected,2425,related,1
1282,ofo,undirected,2426,hasActor,1
1282,NFC近场支付,undirected,2427,hasObject,1
ofo,NFC近场支付,undirected,2428,release,1
1260,上海,undirected,2429,hasActor,1
1260,共享单车投诉,undirected,2430,hasObject,1
上海,共享单车投诉,undirected,2431,co-occurrence,1
1261,马云,undirected,2432,hasActor,1
1261,共享单车,undirected,2433,hasObject,1
马云,共享单车,undirected,2434,谈,1
1263,红包单车,undirected,2435,hasActor,1
1263,共享单车用户,undirected,2436,hasRecipient,1
红包单车,共享单车用户,undirected,2437,有利于,1
1289,交通部,undirected,2438,hasActor,1
1289,共享单车指导意见,undirected,2439,hasObject,1
交通部,共享单车指导意见,undirected,2440,介绍,1
1265,滴滴出行,undirected,2441,hasActor,1
1265,共享单车,undirected,2442,hasObject,1
滴滴出行,共享单车,undirected,2443,制造,1
1274,摩拜单车,undirected,2444,hasActor,1
1274,美团,undirected,2445,hasRecipient,1
摩拜单车,美团,undirected,2446,搬迁至,1
1276,ofo,undirected,2447,hasActor,1
1276,蚂蚁金服,undirected,2448,hasRecipient,1
1276,战略投资,undirected,2449,hasObject,1
1297,腾讯动漫,undirected,2450,hasActor,1
1297,小绿和小蓝,undirected,2451,hasRecipient,1
腾讯动漫,小绿和小蓝,undirected,2452,新作,1
1277,摩拜单车,undirected,2453,hasActor,1
1277,伦敦,undirected,2454,hasRecipient,1
1277,自行车,undirected,2455,hasObject,1
摩拜单车,自行车,undirected,2456,投放,1
1280,厦门,undirected,2457,hasActor,1
1280,共享单车坟墓,undirected,2458,hasObject,1
厦门,共享单车坟墓,undirected,2459,现,1
1280,共享单车,undirected,2460,hasObject,1
厦门,共享单车,undirected,2461,收回,1
1305,哈啰单车,undirected,2462,hasActor,1
1305,单车破坏率,undirected,2463,hasObject,1
哈啰单车,单车破坏率,undirected,2464,下降,1
1285,摩拜单车,undirected,2465,hasActor,1
1285,首汽约车,undirected,2466,hasRecipient,1
摩拜单车,首汽约车,undirected,2467,合作_O,1
1285,网约车,undirected,2468,hasObject,1
摩拜单车,网约车,undirected,2469,合作_A,1
首汽约车,网约车,undirected,2470,合作_P,1
1307,滴滴出行,undirected,2471,hasActor,1
1307,共享单车,undirected,2472,hasObject,1
滴滴出行,共享单车,undirected,2473,投放,1
1312,滴滴电单车,undirected,2474,hasActor,1
1312,街兔,undirected,2475,hasRecipient,1
