Source,Target,Type,Id,Label,Weight
三色堇[草本植物],双子叶植物纲,undirected,48,纲,1
三色堇[草本植物],侧膜胎座目,undirected,49,目,1
三色堇[草本植物],山茶亚目,undirected,50,亚目,1
三色堇[草本植物],堇菜科,undirected,51,科,1
三色堇[草本植物],堇菜属,undirected,52,属,1
三色堇[草本植物],美丽堇菜亚属,undirected,53,亚属,1
三色堇[草本植物],生物物种,undirected,54,标签,1
紫苏叶,植物界,undirected,55,界,1
紫苏叶,被子植物门,undirected,56,门,1
紫苏叶,双子叶植物纲,undirected,57,纲,1
紫苏叶,合瓣花亚纲,undirected,58,亚纲,1
紫苏叶,管状花目,undirected,59,目,1
紫苏叶,唇形科,undirected,60,科,1
紫苏叶,野芝麻亚科,undirected,61,亚科,1
紫苏叶,塔花族,undirected,62,族,1
紫苏叶,紫苏属,undirected,63,属,1
紫苏叶,生物物种,undirected,64,标签,1
紫苏叶,植物,undirected,65,标签,1
紫苏叶,中药,undirected,66,标签,1
睡火莲,植物界,undirected,67,界,1
睡火莲,被子植物门,undirected,68,门,1
睡火莲,被子植物亚门,undirected,69,亚门,1
睡火莲,双子叶植物纲,undirected,70,纲,1
睡火莲,木兰亚纲,undirected,71,亚纲,1
睡火莲,睡莲目,undirected,72,目,1
睡火莲,睡莲科,undirected,73,科,1
睡火莲,睡莲属,undirected,74,属,1
睡火莲,自然,undirected,75,标签,1
睡火莲,生物物种,undirected,76,标签,1
睡火莲,植物,undirected,77,标签,1
情人草,舞草,undirected,78,中文学名,1
情人草,植物界,undirected,79,界,1
情人草,观赏植物,undirected,80,标签,1
香水百合[植物],植物界,undirected,81,界,1
香水百合[植物],被子植物门,undirected,82,门,1
香水百合[植物],单子叶植物纲,undirected,83,纲,1
香水百合[植物],百合目,undirected,84,目,1
香水百合[植物],百合亚目,undirected,85,亚目,1
香水百合[植物],百合科,undirected,86,科,1
香水百合[植物],百合族,undirected,87,族,1
香水百合[植物],百合属,undirected,88,属,1
香水百合[植物],生物物种,undirected,89,标签,1
杨梅[杨梅科杨梅属植物],植物界,undirected,90,界,1
杨梅[杨梅科杨梅属植物],被子植物门,undirected,91,门,1
杨梅[杨梅科杨梅属植物],金缕梅亚纲,undirected,92,亚纲,1
杨梅[杨梅科杨梅属植物],杨梅目,undirected,93,目,1
杨梅[杨梅科杨梅属植物],陆生植物,undirected,94,生态习性,1
杨梅[杨梅科杨梅属植物],常绿乔木,undirected,95,生活型,1
杨梅[杨梅科杨梅属植物],无毒,undirected,96,毒性,1
杨梅[杨梅科杨梅属植物],自然,undirected,97,标签,1
杨梅[杨梅科杨梅属植物],生物物种,undirected,98,标签,1
杨梅[杨梅科杨梅属植物],木本植物,undirected,99,标签,1
紫藤[豆科紫藤属植物],被子植物门,undirected,100,门,1
紫藤[豆科紫藤属植物],双子叶植物纲,undirected,101,纲,1
紫藤[豆科紫藤属植物],蔷薇目,undirected,102,目,1
紫藤[豆科紫藤属植物],丘陵,undirected,103,环境分布,1
紫藤[豆科紫藤属植物],陆生植物,undirected,104,生态习性,1
紫藤[豆科紫藤属植物],小毒,undirected,105,毒性,1
紫藤[豆科紫藤属植物],中国,undirected,106,原产地,1
紫藤[豆科紫藤属植物],生物物种,undirected,107,标签,1
苜蓿,植物界,undirected,108,界,1
苜蓿,被子植物门,undirected,109,门,1
苜蓿,双子叶植物纲,undirected,110,纲,1
苜蓿,豆科,undirected,111,科,1
苜蓿,蝶形花亚科,undirected,112,亚科,1
苜蓿,车轴草族,undirected,113,族,1
苜蓿,中药,undirected,114,标签,1
枇杷[水果],植物界,undirected,115,界,1
枇杷[水果],被子植物门,undirected,116,门,1
枇杷[水果],双子叶植物纲,undirected,117,纲,1
枇杷[水果],蔷薇亚纲,undirected,118,亚纲,1
枇杷[水果],蔷薇目,undirected,119,目,1
枇杷[水果],蔷薇亚目,undirected,120,亚目,1
枇杷[水果],蔷薇科,undirected,121,科,1
枇杷[水果],苹果亚科,undirected,122,亚科,1
枇杷[水果],枇杷属,undirected,123,属,1
枇杷[水果],枇杷属,undirected,124,亚属,1
枇杷[水果],生物物种,undirected,125,标签,1
枇杷[水果],植物,undirected,126,标签,1
玉米[禾本科玉米属植物],植物界,undirected,127,界,1
玉米[禾本科玉米属植物],被子植物门,undirected,128,门,1
玉米[禾本科玉米属植物],被子植物亚门,undirected,129,亚门,1
玉米[禾本科玉米属植物],单子叶植物纲,undirected,130,纲,1
玉米[禾本科玉米属植物],禾本目,undirected,131,目,1
玉米[禾本科玉米属植物],corn,undirected,132,英文名,1
玉米[禾本科玉米属植物],夏季,undirected,133,生长季节,1
玉米[禾本科玉米属植物],草本植物,undirected,134,标签,1
玉米[禾本科玉米属植物],生物物种,undirected,135,标签,1
西瓜霜,植物界,undirected,136,界,1
西瓜霜,被子植物门,undirected,137,门,1
西瓜霜,双子叶植物纲,undirected,138,纲,1
西瓜霜,葫芦科,undirected,139,科,1
西瓜霜,西瓜属,undirected,140,属,1
西瓜霜,生物物种,undirected,141,标签,1
西瓜霜,植物,undirected,142,标签,1
橘子[芸香科柑桔属的一种水果],Citrus reticulata,undirected,143,拉丁学名,1
橘子[芸香科柑桔属的一种水果],Citrus reticulata,undirected,144,二名法,1
橘子[芸香科柑桔属的一种水果],植物界,undirected,145,界,1
橘子[芸香科柑桔属的一种水果],原始花被亚纲,undirected,146,亚纲,1
橘子[芸香科柑桔属的一种水果],芸香目,undirected,147,目,1
橘子[芸香科柑桔属的一种水果],芸香亚目,undirected,148,亚目,1
橘子[芸香科柑桔属的一种水果],柑橘亚科,undirected,149,亚科,1
橘子[芸香科柑桔属的一种水果],柑橘属,undirected,150,属,1
橘子[芸香科柑桔属的一种水果],柑橘亚属,undirected,151,亚属,1
橘子[芸香科柑桔属的一种水果],自然,undirected,152,标签,1
橘子[芸香科柑桔属的一种水果],生物物种,undirected,153,标签,1
橘子[芸香科柑桔属的一种水果],植物,undirected,154,标签,1
八角[木兰科八角属植物],植物界,undirected,155,界,1
八角[木兰科八角属植物],被子植物门,undirected,156,门,1
八角[木兰科八角属植物],双子叶植物纲,undirected,157,纲,1
八角[木兰科八角属植物],原始花被亚纲,undirected,158,亚纲,1
八角[木兰科八角属植物],毛茛目,undirected,159,目,1
八角[木兰科八角属植物],八角族,undirected,160,族,1
八角[木兰科八角属植物],肉被亚属,undirected,161,亚属,1
人参[五加科人参],植物界,undirected,162,界,1
人参[五加科人参],被子植物门,undirected,163,门,1
人参[五加科人参],木兰纲,undirected,164,纲,1
人参[五加科人参],蔷薇亚纲,undirected,165,亚纲,1
人参[五加科人参],伞形目,undirected,166,目,1
人参[五加科人参],人参族,undirected,167,族,1
人参[五加科人参],人参属,undirected,168,属,1
人参[五加科人参],人参属,undirected,169,种,1
人参[五加科人参],植物,undirected,170,标签,1
人参[五加科人参],中药,undirected,171,标签,1
人参[五加科人参],中医,undirected,172,标签,1
木棉[锦葵目木棉科植物],植物界,undirected,173,界,1
木棉[锦葵目木棉科植物],被子植物门,undirected,174,门,1
木棉[锦葵目木棉科植物],双子叶植物纲,undirected,175,纲,1
木棉[锦葵目木棉科植物],木棉属,undirected,176,属,1
木棉[锦葵目木棉科植物],生物物种,undirected,177,标签,1
木棉[锦葵目木棉科植物],木本植物,undirected,178,标签,1
木棉[锦葵目木棉科植物],中药,undirected,179,标签,1
昙花[仙人掌科植物],植物界,undirected,180,界,1
昙花[仙人掌科植物],被子植物门,undirected,181,门,1
昙花[仙人掌科植物],双子叶植物纲,undirected,182,纲,1
昙花[仙人掌科植物],原始花被亚纲,undirected,183,亚纲,1
昙花[仙人掌科植物],仙人掌目,undirected,184,目,1
昙花[仙人掌科植物],昙花属,undirected,185,属,1
昙花[仙人掌科植物],生物物种,undirected,186,标签,1
嘟柿,植物界,undirected,187,界,1
嘟柿,被子植物门,undirected,188,门,1
嘟柿,双子叶植物纲,undirected,189,纲,1
嘟柿,杜鹃花目,undirected,190,目,1
嘟柿,杜鹃花科,undirected,191,科,1
嘟柿,越橘属,undirected,192,属,1
嘟柿,生物物种,undirected,193,标签,1
嘟柿,植物,undirected,194,标签,1
竹[禾本科竹亚科植物],植物界,undirected,195,界,1
竹[禾本科竹亚科植物],被子植物门,undirected,196,门,1
竹[禾本科竹亚科植物],被子植物亚门,undirected,197,亚门,1
竹[禾本科竹亚科植物],单子叶植物纲,undirected,198,纲,1
竹[禾本科竹亚科植物],禾本目,undirected,199,目,1
竹[禾本科竹亚科植物],竹属,undirected,200,属,1
竹[禾本科竹亚科植物],3,undirected,201,亚种,1
竹[禾本科竹亚科植物],中国,undirected,202,原产地,1
竹[禾本科竹亚科植物],生物物种,undirected,203,标签,1
桃花[蔷薇科桃属植物的花朵],植物界,undirected,204,界,1
桃花[蔷薇科桃属植物的花朵],被子植物门,undirected,205,门,1
桃花[蔷薇科桃属植物的花朵],双子叶植物纲,undirected,206,纲,1
桃花[蔷薇科桃属植物的花朵],蔷薇目,undirected,207,目,1
桃花[蔷薇科桃属植物的花朵],李属,undirected,208,属,1
桃花[蔷薇科桃属植物的花朵],温带,undirected,209,分布区域,1
水鬼蕉[植物],植物界,undirected,210,界,1
水鬼蕉[植物],被子植物门,undirected,211,门,1
水鬼蕉[植物],单子叶植物纲,undirected,212,纲,1
水鬼蕉[植物],百合目,undirected,213,目,1
水鬼蕉[植物],百合亚目,undirected,214,亚目,1
水鬼蕉[植物],石蒜科,undirected,215,科,1
水鬼蕉[植物],水鬼蕉属,undirected,216,属,1
水鬼蕉[植物],自然,undirected,217,标签,1
水鬼蕉[植物],生物物种,undirected,218,标签,1
恐龙[蜥形纲史前动物],原生生物界,undirected,219,界,1
恐龙[蜥形纲史前动物],脊索动物门,undirected,220,门,1
恐龙[蜥形纲史前动物],脊椎动物亚门,undirected,221,亚门,1
恐龙[蜥形纲史前动物],双孔亚纲,undirected,222,亚纲,1
恐龙[蜥形纲史前动物],自然,undirected,223,标签,1
恐龙[蜥形纲史前动物],古生物,undirected,224,标签,1
恐龙[蜥形纲史前动物],古代史,undirected,225,标签,1
恐龙[蜥形纲史前动物],历史,undirected,226,标签,1
玛格丽特花,植物界,undirected,227,界,1
玛格丽特花,被子植物门,undirected,228,门,1
玛格丽特花,双子叶植物纲,undirected,229,纲,1
玛格丽特花,桔梗目,undirected,230,目,1
玛格丽特花,菊科,undirected,231,科,1
玛格丽特花,木茼蒿属,undirected,232,属,1
玛格丽特花,生物物种,undirected,233,标签,1
玛格丽特花,植物,undirected,234,标签,1
葡萄柚,西柚,undirected,235,别称,1
葡萄柚,植物界,undirected,236,界,1
葡萄柚,被子植物门,undirected,237,门,1
葡萄柚,双子叶植物纲,undirected,238,纲,1
葡萄柚,原始花被亚纲,undirected,239,亚纲,1
葡萄柚,芸香目,undirected,240,目,1
葡萄柚,芸香亚目,undirected,241,亚目,1
葡萄柚,芸香科,undirected,242,科,1
葡萄柚,柑橘亚科,undirected,243,亚科,1
葡萄柚,柑橘属,undirected,244,属,1
葡萄柚,柑橘亚属,undirected,245,亚属,1
葡萄柚,自然,undirected,246,标签,1
葡萄柚,生物物种,undirected,247,标签,1
葡萄柚,植物,undirected,248,标签,1
植物[有叶绿素和细胞壁能够进行自养的真核生物],真核生物域,undirected,249,域,1
植物[有叶绿素和细胞壁能够进行自养的真核生物],植物界,undirected,250,界,1
植物[有叶绿素和细胞壁能够进行自养的真核生物],植被,undirected,251,别称,1
植物[有叶绿素和细胞壁能够进行自养的真核生物],自然,undirected,252,标签,1
樱桃[蔷薇科落叶灌木果树],植物界,undirected,253,界,1
樱桃[蔷薇科落叶灌木果树],被子植物门,undirected,254,门,1
樱桃[蔷薇科落叶灌木果树],双子叶植物纲,undirected,255,纲,1
樱桃[蔷薇科落叶灌木果树],蔷薇亚纲,undirected,256,亚纲,1
樱桃[蔷薇科落叶灌木果树],蔷薇目,undirected,257,目,1
樱桃[蔷薇科落叶灌木果树],李亚科,undirected,258,亚科,1
樱桃[蔷薇科落叶灌木果树],樱属,undirected,259,属,1
樱桃[蔷薇科落叶灌木果树],Cherry,undirected,260,英文名,1
樱桃[蔷薇科落叶灌木果树],植物,undirected,261,标签,1
草莓[蔷薇科草莓属植物],植物界,undirected,262,界,1
草莓[蔷薇科草莓属植物],被子植物门,undirected,263,门,1
草莓[蔷薇科草莓属植物],双子叶植物纲,undirected,264,纲,1
草莓[蔷薇科草莓属植物],原始花被亚纲,undirected,265,亚纲,1
草莓[蔷薇科草莓属植物],蔷薇目,undirected,266,目,1
草莓[蔷薇科草莓属植物],蔷薇亚目,undirected,267,亚目,1
草莓[蔷薇科草莓属植物],蔷薇亚科,undirected,268,亚科,1
草莓[蔷薇科草莓属植物],草本植物,undirected,269,标签,1
草莓[蔷薇科草莓属植物],生物物种,undirected,270,标签,1
水草[植物],植物界,undirected,271,界,1
水草[植物],被子植物门,undirected,272,门,1
水草[植物],单子叶植物纲,undirected,273,纲,1
水草[植物],鸭跖草亚纲,undirected,274,亚纲,1
水草[植物],莎草目,undirected,275,目,1
水草[植物],莎草科,undirected,276,科,1
水草[植物],飘拂草属,undirected,277,属,1
水草[植物],自然,undirected,278,标签,1
水草[植物],生物物种,undirected,279,标签,1
魔芋,植物界,undirected,280,界,1
魔芋,被子植物门,undirected,281,门,1
魔芋,单子叶植物纲,undirected,282,纲,1
魔芋,磨芋,undirected,283,种,1
魔芋,中国食品科学技术学会,undirected,284,标签,1
魔芋,生物物种,undirected,285,标签,1
魔芋,植物,undirected,286,标签,1
香蕉[芭蕉科芭蕉属植物],植物界,undirected,287,界,1
香蕉[芭蕉科芭蕉属植物],被子植物门,undirected,288,门,1
香蕉[芭蕉科芭蕉属植物],单子叶植物纲,undirected,289,纲,1
香蕉[芭蕉科芭蕉属植物],姜亚纲,undirected,290,亚纲,1
香蕉[芭蕉科芭蕉属植物],姜目,undirected,291,目,1
香蕉[芭蕉科芭蕉属植物],芭蕉亚科,undirected,292,亚科,1
香蕉[芭蕉科芭蕉属植物],黄色,undirected,293,颜色,1
香蕉[芭蕉科芭蕉属植物],banana,undirected,294,英文名,1
香蕉[芭蕉科芭蕉属植物],自然,undirected,295,标签,1
香蕉[芭蕉科芭蕉属植物],生物物种,undirected,296,标签,1
玉兰[木兰科木兰属植物],植物界,undirected,297,界,1
玉兰[木兰科木兰属植物],被子植物门,undirected,298,门,1
玉兰[木兰科木兰属植物],双子叶植物纲,undirected,299,纲,1
玉兰[木兰科木兰属植物],木兰目,undirected,300,目,1
玉兰[木兰科木兰属植物],玉兰亚属,undirected,301,亚属,1
玉兰[木兰科木兰属植物],生物物种,undirected,302,标签,1
玉兰[木兰科木兰属植物],木本植物,undirected,303,标签,1
梅[蔷薇科杏属植物],植物界,undirected,304,界,1
梅[蔷薇科杏属植物],被子植物门,undirected,305,门,1
梅[蔷薇科杏属植物],双子叶植物纲,undirected,306,纲,1
梅[蔷薇科杏属植物],蔷薇目,undirected,307,目,1
梅[蔷薇科杏属植物],梅亚科,undirected,308,亚科,1
梅[蔷薇科杏属植物],生物物种,undirected,309,标签,1
牡丹[芍药科芍药属植物],植物界,undirected,310,界,1
牡丹[芍药科芍药属植物],被子植物门,undirected,311,门,1
牡丹[芍药科芍药属植物],双子叶植物纲,undirected,312,纲,1
牡丹[芍药科芍药属植物],毛茛目,undirected,313,目,1
牡丹[芍药科芍药属植物],芍药亚科,undirected,314,亚科,1
牡丹[芍药科芍药属植物],生物物种,undirected,315,标签,1
矮牵牛,碧冬茄,undirected,316,中文学名,1
矮牵牛,植物界,undirected,317,界,1
矮牵牛,自然,undirected,318,标签,1
矮牵牛,生物物种,undirected,319,标签,1
矮牵牛,植物,undirected,320,标签,1
罂粟[植物],Papaver somniferum L,undirected,321,拉丁学名,1
罂粟[植物],植物界,undirected,322,界,1
罂粟[植物],被子植物门,undirected,323,门,1
罂粟[植物],双子叶植物纲,undirected,324,纲,1
罂粟[植物],木兰亚纲,undirected,325,亚纲,1
罂粟[植物],罂粟目,undirected,326,目,1
罂粟[植物],罂粟科,undirected,327,科,1
罂粟[植物],罂粟属,undirected,328,属,1
罂粟[植物],观赏植物,undirected,329,标签,1
罂粟[植物],生物物种,undirected,330,标签,1
菊花[菊科菊属宿根草本植物],植物界,undirected,331,界,1
菊花[菊科菊属宿根草本植物],被子植物门,undirected,332,门,1
菊花[菊科菊属宿根草本植物],双子叶植物纲,undirected,333,纲,1
菊花[菊科菊属宿根草本植物],合瓣花亚纲,undirected,334,亚纲,1
菊花[菊科菊属宿根草本植物],桔梗目,undirected,335,目,1
菊花[菊科菊属宿根草本植物],管状花亚科,undirected,336,亚科,1
菊花[菊科菊属宿根草本植物],春黄菊族,undirected,337,族,1
锡兰红茶,植物界,undirected,338,界,1
锡兰红茶,山茶科,undirected,339,科,1
锡兰红茶,斯里兰卡,undirected,340,分布区域,1
锡兰红茶,生活,undirected,341,标签,1
兰花[中国十大名花之一],植物界,undirected,342,界,1
兰花[中国十大名花之一],被子植物门,undirected,343,门,1
兰花[中国十大名花之一],单子叶植物纲,undirected,344,纲,1
兰花[中国十大名花之一],百合亚纲,undirected,345,亚纲,1
兰花[中国十大名花之一],兰目,undirected,346,目,1
兰花[中国十大名花之一],兰科,undirected,347,科,1
兰花[中国十大名花之一],兰亚科,undirected,348,亚科,1
兰花[中国十大名花之一],树兰族,undirected,349,族,1
兰花[中国十大名花之一],兰属,undirected,350,属,1
兰花[中国十大名花之一],植物,undirected,351,标签,1
月季花[蔷薇科植物],植物界,undirected,352,界,1
月季花[蔷薇科植物],被子植物门,undirected,353,门,1
月季花[蔷薇科植物],双子叶植物纲,undirected,354,纲,1
月季花[蔷薇科植物],原始花被亚纲,undirected,355,亚纲,1
月季花[蔷薇科植物],蔷薇目,undirected,356,目,1
月季花[蔷薇科植物],蔷薇亚目,undirected,357,亚目,1
月季花[蔷薇科植物],蔷薇亚科,undirected,358,亚科,1
月季花[蔷薇科植物],蔷薇属,undirected,359,属,1
月季花[蔷薇科植物],蔷薇亚属,undirected,360,亚属,1
月季花[蔷薇科植物],月季组,undirected,361,组,1
桂花[中国木犀属众多树木的习称],植物界,undirected,362,界,1
桂花[中国木犀属众多树木的习称],被子植物门,undirected,363,门,1
桂花[中国木犀属众多树木的习称],双子叶植物纲,undirected,364,纲,1
桂花[中国木犀属众多树木的习称],唇形目,undirected,365,目,1
桂花[中国木犀属众多树木的习称],木犀科,undirected,366,科,1
桂花[中国木犀属众多树木的习称],植物,undirected,367,标签,1
水仙[石蒜科多年生草本植物],植物界,undirected,368,界,1
水仙[石蒜科多年生草本植物],被子植物门,undirected,369,门,1
水仙[石蒜科多年生草本植物],单子叶植物纲,undirected,370,纲,1
水仙[石蒜科多年生草本植物],百合目,undirected,371,目,1
水仙[石蒜科多年生草本植物],百合亚目,undirected,372,亚目,1
水仙[石蒜科多年生草本植物],水仙属,undirected,373,属,1
水仙[石蒜科多年生草本植物],多花水仙,undirected,374,种,1
埃及,非洲,undirected,375,所属洲,1
埃及,开罗,undirected,376,首都,1
埃及,7月23日,undirected,377,国庆日,1
埃及,EGY,undirected,378,国家代码,1
埃及,阿拉伯语,undirected,379,官方语言,1
埃及,睡莲,undirected,380,国花,1
埃及,雄鹰,undirected,381,国鸟,1
埃及,单一制,undirected,382,国家结构,1
埃及,尼罗河,undirected,383,主要河流,1
荷花[莲科植物],植物界,undirected,384,界,1
荷花[莲科植物],木兰亚纲,undirected,385,亚纲,1
荷花[莲科植物],睡莲目,undirected,386,目,1
荷花[莲科植物],莲属,undirected,387,属,1
大蒜[蒜类植物的统称],植物界,undirected,388,界,1
大蒜[蒜类植物的统称],种子植物门,undirected,389,门,1
大蒜[蒜类植物的统称],被子植物亚门,undirected,390,亚门,1
大蒜[蒜类植物的统称],单子叶植物纲,undirected,391,纲,1
大蒜[蒜类植物的统称],百合亚纲,undirected,392,亚纲,1
大蒜[蒜类植物的统称],百合目,undirected,393,目,1
大蒜[蒜类植物的统称],百合科,undirected,394,科,1
大蒜[蒜类植物的统称],葱属,undirected,395,属,1
大蒜[蒜类植物的统称],中国食品科学技术学会,undirected,396,标签,1
大蒜[蒜类植物的统称],生物物种,undirected,397,标签,1
荔枝[水果类植物],植物界,undirected,398,界,1
荔枝[水果类植物],被子植物门,undirected,399,门,1
荔枝[水果类植物],双子叶植物纲,undirected,400,纲,1
荔枝[水果类植物],无患子目,undirected,401,目,1
荔枝[水果类植物],无患子科,undirected,402,科,1
荔枝[水果类植物],无患子亚科,undirected,403,亚科,1
荔枝[水果类植物],荔枝属,undirected,404,属,1
荔枝[水果类植物],自然,undirected,405,标签,1
荔枝[水果类植物],生物物种,undirected,406,标签,1
杜鹃[杜鹃花科植物],植物界,undirected,407,界,1
杜鹃[杜鹃花科植物],被子植物门,undirected,408,门,1
杜鹃[杜鹃花科植物],双子叶植物纲,undirected,409,纲,1
杜鹃[杜鹃花科植物],五桠果亚纲,undirected,410,亚纲,1
杜鹃[杜鹃花科植物],杜鹃花目,undirected,411,目,1
杜鹃[杜鹃花科植物],杜鹃花亚科,undirected,412,亚科,1
杜鹃[杜鹃花科植物],杜鹃属,undirected,413,属,1
杜鹃[杜鹃花科植物],映山红亚属,undirected,414,亚属,1
杜鹃[杜鹃花科植物],艺术家,undirected,415,标签,1
杜鹃[杜鹃花科植物],生物物种,undirected,416,标签,1
山茶花[山茶科、山茶属常绿灌木],植物界,undirected,417,界,1
山茶花[山茶科、山茶属常绿灌木],被子植物门,undirected,418,门,1
山茶花[山茶科、山茶属常绿灌木],双子叶植物纲,undirected,419,纲,1
山茶花[山茶科、山茶属常绿灌木],原始花被亚纲,undirected,420,亚纲,1
山茶花[山茶科、山茶属常绿灌木],侧膜胎座目,undirected,421,目,1
山茶花[山茶科、山茶属常绿灌木],山茶亚目,undirected,422,亚目,1
山茶花[山茶科、山茶属常绿灌木],山茶亚科,undirected,423,亚科,1
山茶花[山茶科、山茶属常绿灌木],山茶族,undirected,424,族,1
山茶花[山茶科、山茶属常绿灌木],山茶亚属,undirected,425,亚属,1
山茶花[山茶科、山茶属常绿灌木],木本植物,undirected,426,标签,1
昆明,春城,undirected,427,别名,1
昆明,地级市,undirected,428,行政区类别,1
昆明,西南地区,undirected,429,所属地区,1
昆明,0871,undirected,430,电话区号,1
昆明,城市,undirected,431,标签,1
包谷,玉米,undirected,432,中文学名,1
包谷,植物界,undirected,433,界,1
包谷,黍亚科,undirected,434,亚科,1
栀子花[栀子花属植物],植物界,undirected,435,界,1
栀子花[栀子花属植物],被子植物门,undirected,436,门,1
栀子花[栀子花属植物],双子叶植物纲,undirected,437,纲,1
栀子花[栀子花属植物],合瓣花亚纲,undirected,438,亚纲,1
栀子花[栀子花属植物],茜草目,undirected,439,目,1
栀子花[栀子花属植物],茜草科,undirected,440,科,1
栀子花[栀子花属植物],栀子族,undirected,441,族,1
栀子花[栀子花属植物],栀子属,undirected,442,属,1
栀子花[栀子花属植物],水横枝,undirected,443,粤语别称,1
栀子花[栀子花属植物],有丝分裂,undirected,444,细胞分裂方式,1
栀子花[栀子花属植物],中国,undirected,445,原产地,1
栀子花[栀子花属植物],生物物种,undirected,446,标签,1
白刺,植物界,undirected,447,界,1
白刺,被子植物门,undirected,448,门,1
白刺,双子叶植物纲,undirected,449,纲,1
白刺,牻牛儿苗目,undirected,450,目,1
白刺,蒺藜科,undirected,451,科,1
白刺,生物物种,undirected,452,标签,1
白刺,植物,undirected,453,标签,1
白刺,中药,undirected,454,标签,1
紫薇[千屈菜科紫薇属植物],植物界,undirected,455,界,1
紫薇[千屈菜科紫薇属植物],被子植物门,undirected,456,门,1
紫薇[千屈菜科紫薇属植物],双子叶植物纲,undirected,457,纲,1
紫薇[千屈菜科紫薇属植物],桃金娘目,undirected,458,目,1
紫薇[千屈菜科紫薇属植物],无,undirected,459,亚种,1
紫薇[千屈菜科紫薇属植物],自然,undirected,460,标签,1
紫薇[千屈菜科紫薇属植物],生物物种,undirected,461,标签,1
甘草[豆科甘草属植物],植物界,undirected,462,界,1
甘草[豆科甘草属植物],被子植物门,undirected,463,门,1
甘草[豆科甘草属植物],双子叶植物纲,undirected,464,纲,1
甘草[豆科甘草属植物],蔷薇亚纲,undirected,465,亚纲,1
甘草[豆科甘草属植物],豆目,undirected,466,目,1
甘草[豆科甘草属植物],山羊豆族,undirected,467,族,1
甘草[豆科甘草属植物],陆生植物,undirected,468,生态习性,1
甘草[豆科甘草属植物],多年生草本,undirected,469,生活型,1
甘草[豆科甘草属植物],耐寒,undirected,470,温度,1
甘草[豆科甘草属植物],砂质壤土,undirected,471,土壤,1
甘草[豆科甘草属植物],无毒,undirected,472,毒性,1
甘草[豆科甘草属植物],中药,undirected,473,标签,1
金丝小枣,植物界,undirected,474,界,1
金丝小枣,被子植物门,undirected,475,门,1
金丝小枣,双子叶植物纲,undirected,476,纲,1
金丝小枣,原始花被亚纲,undirected,477,亚纲,1
金丝小枣,鼠李目,undirected,478,目,1
金丝小枣,鼠李科,undirected,479,科,1
金丝小枣,枣族,undirected,480,族,1
金丝小枣,枣属,undirected,481,属,1
金丝小枣,自然,undirected,482,标签,1
金丝小枣,生物物种,undirected,483,标签,1
金丝小枣,特产,undirected,484,标签,1
一氧化二氮,有毒,undirected,485,安全性描述,1
一氧化二氮,有毒,undirected,486,危险性描述,1
