572,hasActor,ofo
572,hasObject,全民1块骑活动
ofo,release,全民1块骑活动
574,hasActor,ofo
574,hasObject,共享单车
ofo,release,共享单车
574,hasActor,华盛顿
ofo,cooperate,华盛顿
华盛顿,release,共享单车
576,hasActor,OurBike
576,hasObject,天使轮融资
OurBike,获,天使轮融资
576,hasActor,零一创投
零一创投,invest,OurBike
576,hasObject,出海共享单车
OurBike,BelongTo,出海共享单车
578,hasActor,交通部
578,hasObject,共享单车投放
交通部,暂停,共享单车投放
579,hasActor,ofo
579,hasRecipient,滴滴出行
ofo,接入,滴滴出行
579,hasObject,共享单车
ofo,BelongTo,共享单车
581,hasActor,摩拜单车
581,hasRecipient,联合国
摩拜单车,cooperate,联合国
581,hasObject,世界骑行日
摩拜单车,发起,世界骑行日
联合国,发起,世界骑行日
582,hasActor,微软
582,hasRecipient,Windows10ProforWorkstations
微软,release,Windows10ProforWorkstations
584,hasActor,ofo
584,hasObject,国庆出行预测报告
ofo,release,国庆出行预测报告
584,hasActor,百度地图
ofo,cooperate,百度地图
百度地图,release,国庆出行预测报告
588,hasActor,摩拜单车
588,hasRecipient,新加坡
摩拜单车,exit,新加坡
588,hasObject,牌照撤销申请
摩拜单车,提交,牌照撤销申请
新加坡,提交_P,牌照撤销申请
593,hasActor,ofo
593,hasObject,服务费
ofo,被判,服务费
662,hasActor,哈啰单车
662,hasObject,未备案率
哈啰单车,co-occurrence,未备案率
663,hasActor,西游单车
663,hasObject,红色旋风骑行活动
西游单车,offer,红色旋风骑行活动
667,hasActor,ofo
667,hasRecipient,中国信息通信研究院
ofo,cooperate,中国信息通信研究院
671,hasActor,优拜单车
671,hasRecipient,北京
优拜单车,join,北京
672,hasActor,北京
672,hasObject,共享单车投放数量
北京,过剩,共享单车投放数量
673,hasActor,QQ
673,hasRecipient,摩拜单车
QQ,接入,摩拜单车
677,hasActor,摩拜单车
677,hasRecipient,日本
摩拜单车,join,日本
680,hasActor,小蓝单车
680,hasRecipient,滴滴出行
小蓝单车,托管给,滴滴出行
681,hasActor,深圳
681,hasObject,共享单车新增车辆投放
深圳,叫停,共享单车新增车辆投放
小驴单车,exit,深圳
小驴单车提请退出市场,hasActor,小驴单车
681,顺承,小驴单车提请退出市场
小驴单车提请退出市场,hasActor,深圳
76,hasActor,永久出行
76,hasObject,融资
永久出行,获,融资
76,hasActor,上海凤凰自行车
上海凤凰自行车,放弃,转型
76,hasObject,转型
106,hasActor,戴威
106,hasActor,ofo
戴威,co-occurrence,ofo
107,hasActor,高德地图
107,hasObject,共享单车
107,hasObject,公交规划
高德地图,加入,公交规划
共享单车,加入,公交规划
109,hasActor,“黄金”单车
109,hasObject,带共享雨伞的新车
“黄金”单车,release,带共享雨伞的新车
109,hasActor,高唯伟
“黄金”单车,co-occurence,高唯伟
110,hasActor,骑电单车
110,hasActor,KYMCOCapital
KYMCOCapital,invest,骑电单车
110,hasObject,融资
骑电单车,获,融资
112,hasActor,拜克洛克
112,hasRecipient,全国破产信息网
拜克洛克,现身,全国破产信息网
113,hasActor,ofo
113,hasObject,第一代智能锁
ofo,release,第一代智能锁
114,hasActor,骑电单车
114,hasObject,A轮融资
骑电单车,获,A轮融资
114,hasActor,IDG资本
IDG资本,invest,骑电单车
114,hasObject,共享电单车平台
骑电单车,BelongTo,共享电单车平台
115,hasActor,小鸣单车
115,hasObject,破产清算案
小鸣单车,co-occurrence,破产清算案
117,hasActor,摩拜单车
