Source,Target,Type,Id,Label,Weight
177,302,undirected,401,景点级别,1
177,306,undirected,402,景点级别,1
177,328,undirected,403,景点级别,1
177,331,undirected,404,景点级别,1
179,180,undirected,405,电话区号,1
179,181,undirected,406,地貌,1
182,183,undirected,407,别名,1
182,184,undirected,408,别名,1
182,185,undirected,409,所属水系,1
182,186,undirected,410,标签,1
187,188,undirected,411,车牌代码,1
187,189,undirected,412,电话区号,1
190,191,undirected,413,所属城市,1
190,192,undirected,414,地貌,1
190,193,undirected,415,历史名人,1
190,194,undirected,416,建议游玩时长,1
191,195,undirected,417,所属城市,1
195,196,undirected,418,景点级别,1
195,197,undirected,419,美誉,1
198,199,undirected,420,气候类型,1
198,200,undirected,421,别称,1
201,202,undirected,422,级别批次,1
201,203,undirected,423,批准单位,1
201,204,undirected,424,时代,1
203,253,undirected,425,批准单位,1
203,301,undirected,426,批准单位,1
205,206,undirected,427,著名景点,1
205,207,undirected,428,所属城市,1
208,209,undirected,429,所属干线,1
208,210,undirected,430,区号,1
211,212,undirected,431,气候类型,1
211,213,undirected,432,始凿年份,1
211,214,undirected,433,别称,1
211,215,undirected,434,保护级别,1
211,216,undirected,435,所属城市,1
212,217,undirected,436,气候类型,1
212,306,undirected,437,气候类型,1
212,331,undirected,438,气候类型,1
212,354,undirected,439,气候类型,1
215,217,undirected,440,保护级别,1
217,218,undirected,441,著名景点,1
217,219,undirected,442,著名景点,1
217,220,undirected,443,著名景点,1
217,221,undirected,444,著名景点,1
217,222,undirected,445,著名景点,1
217,223,undirected,446,开山年份,1
217,224,undirected,447,宗门,1
217,225,undirected,448,地位,1
217,226,undirected,449,始建朝代,1
217,227,undirected,450,现任住持,1
217,228,undirected,451,标签,1
230,231,undirected,452,电话区号,1
230,232,undirected,453,机场,1
230,233,undirected,454,车牌代码,1
230,234,undirected,455,建议游玩时长,1
234,337,undirected,456,建议游玩时长,1
236,237,undirected,457,级别,1
236,238,undirected,458,标签,1
238,286,undirected,459,标签,1
238,301,undirected,460,标签,1
239,240,undirected,461,别名,1
239,241,undirected,462,行政区类别,1
239,242,undirected,463,所属地区,1
239,243,undirected,464,标签,1
244,245,undirected,465,始建于,1
246,247,undirected,466,所属山系,1
248,249,undirected,467,地理位置,1
250,251,undirected,468,气候类型,1
250,252,undirected,469,标签,1
252,255,undirected,470,标签,1
252,268,undirected,471,标签,1
252,270,undirected,472,标签,1
252,302,undirected,473,标签,1
252,312,undirected,474,标签,1
252,331,undirected,475,标签,1
252,354,undirected,476,标签,1
253,254,undirected,477,标签,1
256,257,undirected,478,标签,1
258,259,undirected,479,电话区号,1
258,260,undirected,480,方言,1
258,261,undirected,481,机场,1
